NAME	SHORTNAME	PID	productWave	colorWave	allTWave	ratioWave	meanCond1	meanCond2
Protein CutA	CUTA	O60888	0.5183833481414375	0	0.5900951	0.8182959669983754	18.3671826907045	18.65648804402248
WD repeat-containing protein 1	WDR1	O75083	0.03436042522466209	0	0.9523266	0.9909290440404066	18.3725333962646	18.38567973492686
Ubiquinone biosynthesis protein COQ9, mitochondrial	COQ9	O75208	0.2137045926940502	0	0.76589632	1.070195652673197	18.66038820267073	18.56251362909309
NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	NDUFS2	O75306	0.01167325287264731	0	0.98807472	1.004489888060093	18.54993488876232	18.54347184785586
Protein NipSnap homolog 2	GBAS	O75323	1.254560793324167	0	0.23963881	0.6443346451079179	18.49429982504116	19.12841775108628
Mannose-P-dolichol utilization defect 1 protein	MPDU1	O75352	0.04042411510879873	0	0.96175665	0.9838502773901023	18.83399569504362	18.85748500739671
Core histone macro-H2A.1	H2AFY	O75367;Q9P0M6	0.1994734367750617	0	0.82193458	0.9238236001853879	18.41211136835932	18.52642206120833
Peroxisomal membrane protein PEX14	PEX14	O75381	0.3398065860666222	0	0.72919339	1.150809718582446	18.65272710565021	18.45007779585636
Citrate synthase, mitochondrial	CS	O75390	1.73911042352125	0	0.17915106	0.5026653714164855	18.46640888886286	19.45873867845772
Metaxin-2	MTX2	O75431	1.391711389648457	0	0.28278536	0.5574180813287837	17.90203493936833	18.7452032334281
Mitochondrial-processing peptidase subunit beta	PMPCB	O75439	1.32659561228207	0	0.19232517	0.6549098470039945	18.27092528610205	18.8815570578995
PC4 and SFRS1-interacting protein	PSIP1	O75475	1.257749282400987	0	0.29664737	0.6029081806296626	18.20259642330234	18.93258621330601
Erlin-1	ERLIN1	O75477	0.2809749071308865	0	0.83765507	1.151919683642088	19.23095982885066	19.02691969891999
NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	NDUFS3	O75489	0.6712395987557933	0	0.40852123	0.8221911588016499	18.8575248897031	19.13997912621524
Serine/arginine-rich splicing factor 10	SRSF10	O75494;Q8WXF0	0.2796547032255461	0	0.70579994	0.9148858676350604	18.5341043277401	18.66244064476856
Enoyl-CoA delta isomerase 2, mitochondrial	ECI2	O75521	0.4388919773604805	0	0.63680875	0.8450443720487566	18.34908280754363	18.59198380523264
Barrier-to-autointegration factor;Barrier-to-autointegration factor, N-terminally processed	BANF1	O75531	0.9708181737313062	0	0.38882476	0.6780332368837001	18.33608992936862	18.89666202890025
Splicing factor 3B subunit 1	SF3B1	O75533	0.4309085713394225	0	0.60413283	0.8633150140248236	18.49951251259207	18.71155352867084
Cold shock domain-containing protein E1	CSDE1	O75534	1.507746094002727	0	0.17113219	0.5982922026697275	18.13073946995875	18.87181730386397
2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial	GCAT	O75600	2.228038078157443	0	0.032827206	0.596969033080946	18.06566926423649	18.80994126344495
GTPase Era, mitochondrial	ERAL1	O75616	2.282372117232306	0	0.023629509	0.6347116343576761	17.92554051838681	18.58136732559867
U5 small nuclear ribonucleoprotein 200 kDa helicase	SNRNP200	O75643	0.7396932210937379	0	0.387283	0.7967938117541218	18.14558936225485	18.47331101428731
Surfeit locus protein 6	SURF6	O75683	0.3062956828207959	0	0.75415707	1.135838318880985	18.92612113823583	18.74236364947536
Calcium-binding mitochondrial carrier protein Aralar1	SLC25A12	O75746	0.8471049028194777	0	0.30023172	0.7985410772950867	18.3953739272792	18.71993539977031
CAAX prenyl protease 1 homolog	ZMPSTE24	O75844	0.4674748890498144	0	0.67846006	1.230290638436737	18.62737483588557	18.32837566414189
Protein SCO1 homolog, mitochondrial	SCO1	O75880	0.8099974186560139	0	0.4585526	1.386441352632556	18.99227949606006	18.52089290532687
PRA1 family protein 3	ARL6IP5	O75915	1.726697141641701	0	0.29556966	0.4360734335307654	19.55084720458987	20.74820419825946
ATP synthase subunit d, mitochondrial	ATP5H	O75947	0.1504486850546982	0	0.81751454	0.9573085028020107	18.46067328984257	18.52361746133554
Flotillin-1	FLOT1	O75955	1.052474308756747	0	0.21481115	0.7660279144939659	18.87157523881502	19.25610636796438
ATP synthase subunit g, mitochondrial	ATP5L	O75964	0.2996011134625007	0	0.77379978	1.139364780010433	18.48573741892515	18.29750770343476
Ribosomal L1 domain-containing protein 1	RSL1D1	O76021	1.27511789810449	0	0.38493377	0.5507601542194489	18.55113679119316	19.41164069732187
ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial	CLPX	O76031	1.908883233661314	0	0.12941734	0.4928171227644191	18.29791367187207	19.31878938390405
Signal recognition particle subunit SRP72	SRP72	O76094	0.1851030436526884	0	0.80926645	1.066729644673925	18.79086091824488	18.6976663369378
Mitochondrial import receptor subunit TOM70	TOMM70A	O94826	1.550300338582748	0	0.31190416	0.4848728854140308	18.89807308861075	19.94239460448537
E3 UFM1-protein ligase 1	UFL1	O94874	1.399407957530986	0	0.21033596	0.6061213285649161	18.58682628735752	19.30914777237721
SUN domain-containing protein 1	SUN1	O94901	0.4284499149699492	0	0.62344545	1.167359060432974	18.81113488617726	18.58788650762432
Erlin-2	ERLIN2	O94905	0.2152313479039236	0	0.81165612	1.090208003652617	18.72956266878618	18.60495925194066
Glutaminase kidney isoform, mitochondrial	GLS	O94925	2.538624278762583	0	0.016681803	1.694508918681791	18.5564328209232	17.79556559076749
NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6	NDUFB6	O95139	1.000081425170318	0	0.28640741	0.7284664087105136	18.25960216268399	18.71666780978958
LETM1 and EF-hand domain-containing protein 1, mitochondrial	LETM1	O95202	0.170845576670672	0	0.83316344	0.9384971180575521	18.76056733182707	18.85214311188786
Vesicle-associated membrane protein-associated protein B/C	VAPB	O95292	0.9587364125806239	0	0.56506568	1.636751550325491	19.4848222368131	18.7739868913702
Myelin protein zero-like protein 1	MPZL1	O95297	0.5774174889644854	0	0.54942375	1.246018019670279	18.68521198974817	18.36788705726028
NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	NDUFA10	O95299	0.5677200559257969	0	0.39532024	1.120908951697974	18.68570903996802	18.52103994315248
Peptidyl-prolyl cis-trans isomerase FKBP9	FKBP9	O95302;Q75LS8	0.04731176594149034	0	0.97288799	1.024822893593331	20.05719718205917	20.02182257243729
Proteasome assembly chaperone 1	PSMG1	O95456	0.5766451904271825	0	0.51238066	1.219456182573886	18.66782247461358	18.38158455437949
Sphingosine-1-phosphate lyase 1	SGPL1	O95470	0.1378249946039105	0	0.8902598	0.9412554638943901	18.09435453015518	18.18169629053239
Mitochondrial pyruvate carrier 2	MPC2	O95563	0.1696585451538404	0	0.83430922	0.9388811284633231	18.46552237901779	18.55650796377105
Persulfide dioxygenase ETHE1, mitochondrial	ETHE1	O95571	0.552403683319266	0	0.64213181	0.7791495335854466	18.37190358580108	18.73193144526495
AP-2 complex subunit alpha-1;AP-2 complex subunit alpha-2	AP2A1;AP2A2	O95782;O94973	0.03806123105484005	0	0.96175957	1.014752396399627	18.32408125803117	18.30295351097928
BAG family molecular chaperone regulator 2	BAG2	O95816	0.5174946700838206	0	0.66076189	1.263599844307563	18.79943965055051	18.46189998611244
Apoptosis-inducing factor 1, mitochondrial	AIFM1	O95831	2.624243436071918	0	0.14063646	0.2927332709867149	18.30858510656701	20.08092647497764
Fatty acid desaturase 2	FADS2	O95864	0.9751644923071154	0	0.29187214	0.7369521388764981	18.69855220443261	19.13890937233024
NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10	NDUFB10	O96000	0.2750565488206504	0	0.72088659	0.9119815279951164	18.44778354396022	18.5807070356634
Cleft lip and palate transmembrane protein 1	CLPTM1	O96005	0.4128448135910041	0	0.54586536	0.9012939834498961	18.42107727474887	18.57100760956103
Molybdopterin synthase catalytic subunit	MOCS2	O96007	1.315156795325304	0	0.27037033	0.5957934514426694	18.15327776506923	18.90039359340692
Mitochondrial import receptor subunit TOM40 homolog	TOMM40	O96008	0.007664671029509407	0	0.99139386	1.002714505279361	18.60675403529276	18.60284313766567
Actin-like protein 6A	ACTL6A	O96019	0.6323456680603528	0	0.53142405	1.28145858699031	18.7510393710011	18.39325251532058
Cytochrome b5	CYB5A	P00167	2.329921976088759	0	0.023866467	1.633209836945065	18.71155238219114	18.00384222002908
L-lactate dehydrogenase A chain	LDHA	P00338	2.519248789510186	1	0.058445696	2.438512336407379	20.53486923100623	19.24886796003547
Glutamate dehydrogenase 1, mitochondrial;Glutamate dehydrogenase 2, mitochondrial	GLUD1;GLUD2	P00367;P49448	0.2736739845480933	0	0.84150004	0.8713183761258225	18.14423618123338	18.34296430617044
NADH-cytochrome b5 reductase 3;NADH-cytochrome b5 reductase 3 membrane-bound form;NADH-cytochrome b5 reductase 3 soluble form	CYB5R3	P00387	0.02079002709653466	0	0.99226171	0.9880005438652933	20.07714534908331	20.09456160799924
Cytochrome c oxidase subunit 2	MT-CO2	P00403	1.378152768886309	0	0.19174381	0.6324949606686392	18.13079161978337	18.79166572932596
Cytochrome c oxidase subunit 3	MT-CO3	P00414	1.299609296391097	0	0.22399756	1.569007846114853	18.64380223124114	17.99394966445285
Aspartate aminotransferase, mitochondrial	GOT2	P00505	1.057974747749469	0	0.23433776	0.743385761795145	18.20440182988216	18.63221886850993
Epidermal growth factor receptor	EGFR	P00533	1.227333816126787	0	0.21192226	0.6813602078505135	18.02614919020735	18.57965959010108
Phosphoglycerate kinase 1	PGK1	P00558;P07205	0.7978785166274491	0	0.47057042	1.385592604043563	19.27003648109416	18.79953334665169
ATP synthase subunit a	MT-ATP6	P00846	1.699029960303285	0	0.11168236	0.595835273801268	18.19098483934469	18.93799939971511
Alpha-2-macroglobulin	A2M	P01023	1.477022332796963	0	0.11284693	0.6927889909730574	18.28295291891176	18.81246500924657
Cystatin-S;Cystatin-SA	CST4;CST2	P01036;P09228	0.2806527388263014	0	0.77524376	1.125129465439971	18.79256712968083	18.62247611188143
GTPase NRas;GTPase HRas;GTPase HRas, N-terminally processed	NRAS;HRAS	P01111;P01112;P01116	2.172941144444216	1	0.074429989	2.062921773662588	19.23257138991591	18.18788227489064
Ig gamma-1 chain C region	IGHG1	P01857	0.7697109975382972	0	0.3148675	1.204002857122893	18.4968315795486	18.2289927639027
Putative HLA class I histocompatibility antigen, alpha chain H	HLA-H	P01893	0.8585793257647332	0	0.32324028	0.7747996440942139	18.22521511995046	18.59331992360139
Collagen alpha-1(IV) chain;Arresten;Collagen alpha-5(IV) chain	COL4A1;COL4A5	P02462;P29400	0.5655790162170682	0	0.44821486	0.8603137112430557	18.69047761073948	18.90754287473449
Ferritin heavy chain;Ferritin heavy chain, N-terminally processed	FTH1	P02794	0.4246203882367254	0	0.57275945	1.134921614485598	18.69205782620905	18.509465167722
NADH-ubiquinone oxidoreductase chain 4	MT-ND4	P03905	1.343143017228073	0	0.18215714	0.6581146269190107	17.95176067170127	18.55534987976338
NADH-ubiquinone oxidoreductase chain 5	MT-ND5	P03915	1.35188822067089	0	0.12382875	0.7347321452753535	18.53599675392396	18.98070645343854
Antileukoproteinase	SLPI	P03973	0.1089394170362716	0	0.87779331	1.036939473735407	18.70278247587652	18.65045078952691
Glucosylceramidase	GBA	P04062	0.6026355876727649	0	0.5261423	0.7989965568152612	18.44504029069859	18.76877909954941
Fructose-bisphosphate aldolase A	ALDOA	P04075	4.352411350485912	3	0.0042251227	3.940150082780011	20.39805473393976	18.41980415005541
Superoxide dismutase [Mn], mitochondrial	SOD2	P04179	1.334733293788503	0	0.23601063	0.6123104313343608	17.98382905345141	18.69149388725227
Ornithine aminotransferase, mitochondrial;Ornithine aminotransferase, hepatic form;Ornithine aminotransferase, renal form	OAT	P04181	0.1747615922258561	0	0.76976174	0.9585210922280437	18.74291323415856	18.80403115034186
Thy-1 membrane glycoprotein	THY1	P04216	0.3877199847735753	0	0.61685854	1.13124041664586	18.70907926428916	18.53117369389757
Guanine nucleotide-binding protein G(i) subunit alpha-2	GNAI2	P04899;P09471;P11488;P19087;A8MTJ3	2.568486044630649	2	0.048923198	0.4181229333095156	20.71091552492775	21.96891644497039
Histone H2A type 1-J;Histone H2A type 1-H;Histone H2A.J;Histone H2A type 2-C;Histone H2A type 2-A;Histone H2A type 1-D;Histone H2A type 1;Histone H2A type 1-C;Histone H2A type 3;Histone H2A type 1-B/E	HIST1H2AC;HIST3H2A;HIST1H2AB	Q99878;Q96KK5;Q9BTM1;Q16777;Q6FI13;P20671;P0C0S8;Q93077;Q7L7L0;P04908;Q71UI9;P0C0S5	3.122075106865466	1	0.15421383	4.959512966632476	21.62482298478139	19.31462453254086
Sodium/potassium-transporting ATPase subunit beta-1	ATP1B1	P05026	3.567871899518494	0	0.05162289	0.205795844356824	18.4413443144995	20.72205855925572
Aldehyde dehydrogenase, mitochondrial	ALDH2	P05091	0.5501332593871169	0	0.61490786	0.7906201863642893	18.38907477268546	18.72801807659964
ADP/ATP translocase 3;ADP/ATP translocase 3, N-terminally processed;ADP/ATP translocase 1;ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed	SLC25A5	P12236;P12235;P05141	1.026857695802068	0	0.36616495	1.505804494338909	19.17319176206213	18.58265729175826
Propionyl-CoA carboxylase beta chain, mitochondrial	PCCB	P05166	1.145520200906308	0	0.27338138	1.497223035350995	18.52649170597973	17.9442025560416
Lupus La protein	SSB	P05455	1.204682564416107	0	0.20431395	1.428974914226106	18.51230451604252	17.99732392601835
Gelsolin	GSN	P06396	0.2158614620362869	0	0.91349977	1.130193584648475	21.60159963646652	21.42502973135481
Integrin alpha-V;Integrin alpha-V heavy chain;Integrin alpha-V light chain	ITGAV	P06756	1.736804063840079	0	0.26744327	0.4462624323875441	19.06043782551546	20.22447355878151
Beta-hexosaminidase subunit alpha	HEXA	P06865	0.2451712977604856	0	0.78629231	1.102482174473703	18.65745781751064	18.51670248781064
L-lactate dehydrogenase B chain	LDHB	P07195	1.050465640927598	0	0.22069263	1.314262530404114	19.30230371367521	18.90805022379818
Calpain-1 catalytic subunit	CAPN1	P07384	2.008016443145344	0	0.094176531	1.975145700694205	18.97456116391571	17.99260208332683
Beta-hexosaminidase subunit beta;Beta-hexosaminidase subunit beta chain B;Beta-hexosaminidase subunit beta chain A	HEXB	P07686	0.1058447388088695	0	0.88891226	0.9627922026615222	18.29814288746452	18.35284652440643
Profilin-1	PFN1	P07737	0.3956778221784099	0	0.77582014	0.8204919772282895	18.88778908550133	19.17322795325488
Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain	CTSB	P07858	0.9270397556944481	0	0.33937564	1.373370083009654	18.64908896708345	18.19136852515357
Cytochrome b-c1 complex subunit 6, mitochondrial;Cytochrome b-c1 complex subunit 6	UQCRH;UQCRHL	P07919;A0A096LP55	1.153159832890644	0	0.1873844	0.7443776876913226	18.56733536089142	18.99322864371798
Laminin subunit beta-1	LAMB1	P07942	1.720297262967915	1	0.22637863	2.106915878333623	19.09282950911972	18.01769679550255
Tropomyosin beta chain	TPM2	P07951	0.1103209286916318	0	0.88202524	1.039436728172506	18.70013524804781	18.64433330584953
Fumarate hydratase, mitochondrial	FH	P07954	0.05881081193995286	0	0.96084493	0.9716683507216518	18.17112438120112	18.21258849807558
Complement decay-accelerating factor	CD55	P08174	1.183565175430758	0	0.49198139	0.5450596930047253	18.7708348609398	19.64634871844034
Beta-glucuronidase	GUSB	P08236	0.2839850070449472	0	0.72795457	0.9036967949550619	18.16979436814262	18.31588365697067
ATP-dependent 6-phosphofructokinase, muscle type	PFKM	P08237	0.4173812228052824	0	0.53150147	0.9057057483538667	18.85807141723991	19.00095709799578
Signal recognition particle receptor subunit alpha	SRPR	P08240	1.144077221144144	0	0.51048231	0.5539939347288559	18.47388823414416	19.32594614767493
Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial	PDHA1	P08559;P29803	1.396620562758866	0	0.15966152	0.6598359172177326	18.41617485094118	19.01599563476175
Cytochrome c1, heme protein, mitochondrial	CYC1	P08574	1.154926924579485	0	0.30855477	0.6398212513264196	18.17579358918493	18.82005277246574
U2 small nuclear ribonucleoprotein B	SNRPB2	P08579	1.118964218986793	0	0.24842146	1.428155751877613	18.94254600038449	18.42839267493331
Annexin A5	ANXA5	P08758	0.3267927446928809	0	0.62818182	1.090415599344503	18.27830458138566	18.15342647497365
39S ribosomal protein L3, mitochondrial	MRPL3	P09001	0.8554379550006495	0	0.22000167	0.8718404483003888	18.23996957627997	18.43783353330623
3-ketoacyl-CoA thiolase, peroxisomal	ACAA1	P09110	1.51250261913005	0	0.20831826	0.5620498532409576	18.14705308525591	18.97828307846281
Dihydropteridine reductase	QDPR	P09417	0.5715808420518336	0	0.52552766	1.2244861114735	18.78155093049266	18.48937452002233
Clathrin light chain A	CLTA	P09496	1.536967108983781	0	0.21357669	0.5484678834234524	18.56167843196129	19.42819938348963
Heme oxygenase 1	HMOX1	P09601	1.155616232576531	0	0.30151325	1.552854472633221	18.90095806413078	18.26603543173201
Dihydrolipoyl dehydrogenase, mitochondrial	DLD	P09622	1.104928092268754	0	0.21412286	0.7393907408512197	18.51402639109783	18.94961750874576
Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed;Heterogeneous nuclear ribonucleoprotein A1-like 2	HNRNPA1;HNRNPA1L2	P09651;A0A2R8Y4L2;Q32P51	1.807311936294898	1	0.23054346	2.250217930940782	21.3306423819796	20.16057765046528
Cytochrome c oxidase subunit 6C	COX6C	P09669	2.236202369227637	0	0.052559845	0.5151782175800554	18.48388262976152	19.44073912897115
Fructose-bisphosphate aldolase C	ALDOC	P09972	1.893181626115616	0	0.12972155	0.4978580072417162	17.91100529284473	18.91719905398918
Histone H2A.V;Histone H2A.Z	H2AFV;H2AFZ	Q71UI9;P0C0S5	1.13061777561574	0	0.41104582	1.675402819221008	19.63804372405602	18.89353571778461
Histone H2A type 1-J;Histone H2A type 1-H;Histone H2A.J;Histone H2A type 2-C;Histone H2A type 2-A;Histone H2A type 1-D;Histone H2A type 1;Histone H2A type 1-C;Histone H2A type 3;Histone H2A type 1-B/E	HIST1H2AJ;HIST1H2AH;H2AFJ;HIST2H2AC;HIST2H2AA3;HIST1H2AD;HIST1H2AG	Q99878;Q96KK5;Q9BTM1;Q16777;Q6FI13;P20671;P0C0S8;Q93077;Q7L7L0;P04908;Q71UI9;P0C0S5	3.289501248610854	1	0.11182632	5.056170936558931	24.81661320925938	22.47856797099017
HLA class I histocompatibility antigen, Cw-7 alpha chain	HLA-C	P10321	2.600449958447008	2	0.045387145	0.418302118810112	22.0991195787089	23.35650236796646
Histone H1.2;Histone H1.4;Histone H1.3	HIST1H1E	P16403;P10412;P16402;P22492;Q02539	0.2689352043855209	0	0.78596997	0.8923359321929935	18.77944697867247	18.94378813867066
Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	DLAT	P10515	1.961183001224843	0	0.21910639	0.4056091125690501	18.13352929521596	19.43536732526084
COUP transcription factor 2;COUP transcription factor 1	NR2F2;NR2F1	P24468;P10589	0.2871766461403169	0	0.83765328	0.8643928611240927	19.14404276185268	19.3542836994702
Cytochrome c oxidase subunit 5B, mitochondrial	COX5B	P10606	0.0008637126795996153	0	0.99898851	0.9997060063843057	18.77016023691897	18.7705844424103
Lysosomal protective protein;Lysosomal protective protein 32 kDa chain;Lysosomal protective protein 20 kDa chain	CTSA	P10619	1.586664670610034	0	0.063412152	0.7637449219526843	18.5645267404044	18.95336395263278
Microsomal glutathione S-transferase 1	MGST1	P10620	1.374551596870127	0	0.4098261	0.5044729405924476	19.33006816146839	20.31721936962087
Laminin subunit gamma-1	LAMC1	P11047	0.5167323971953088	0	0.54424578	1.191292329800773	18.49979680170388	18.24726932384679
Solute carrier family 2, facilitated glucose transporter member 1	SLC2A1	P11166	0.2736446937623782	0	0.78470606	0.8898587799282947	18.58689184549159	18.75524354099967
Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	PDHB	P11177	2.710406002722504	2	0.023952462	0.4698407698226483	17.98188561985427	19.07164180797107
Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial	DBT	P11182	0.09974435109562663	0	0.90608519	1.040237811720092	18.35755861144069	18.30064522675809
Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	ACADM	P11310	1.005621888770023	0	0.24140537	0.7639929213266106	18.43131866998851	18.81968749364928
DNA topoisomerase 2-alpha	TOP2A	P11388	0.2929461947594838	0	0.73954499	1.118767920960523	18.67864304349343	18.51673225115113
Pyruvate carboxylase, mitochondrial	PC	P11498	0.06991022844988493	0	0.92290962	0.9759848112949713	18.14442209498483	18.17949149376429
Cytochrome c oxidase subunit 6A1, mitochondrial	COX6A1	P12074	0.4968015088139985	0	0.54991031	1.178615686388687	18.81611150538806	18.57901813289418
ADP/ATP translocase 3;ADP/ATP translocase 3, N-terminally processed;ADP/ATP translocase 1;ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed	SLC25A4	P12236;P12235;P05141	1.604623540648127	0	0.11720198	0.6269583636769999	18.15655729591387	18.83011575401195
ADP/ATP translocase 3;ADP/ATP translocase 3, N-terminally processed;ADP/ATP translocase 1;ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed	SLC25A6	P12236;P12235;P05141	0.272707575161288	0	0.84415597	0.8710755349175457	19.71028150535309	19.90941177334971
Nucleoprotein TPR	TPR	P12270	1.847906838429591	0	0.10379806	0.5493905286309252	18.64969424555278	19.51379030154981
Creatine kinase B-type	CKB	P12277	1.103129329620725	0	0.25375277	1.421624164254097	19.15442747993414	18.64688737083725
2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial	BCKDHA	P12694	1.588654836309807	0	0.12277174	0.6251380706226584	18.15180061980564	18.82955385003253
Alpha-actinin-1	ACTN1	P12814	0.6988262432892753	0	0.55140179	0.7369842000719238	19.04531786384819	19.485612268482
Cytochrome c oxidase subunit 4 isoform 1, mitochondrial	COX4I1	P13073	0.1685415752111687	0	0.82696939	1.06144602174973	18.83373059579841	18.74769958878878
Sodium/potassium-transporting ATPase subunit alpha-3	ATP1A3	P13637	1.386770262939642	0	0.19355147	0.6269547760770299	18.32621427461126	18.99978098816583
Prolyl 4-hydroxylase subunit alpha-1	P4HA1	P13674	1.850301425061989	0	0.34916943	0.3806830796495376	19.26379981197586	20.65713745949574
Electron transfer flavoprotein subunit alpha, mitochondrial	ETFA	P13804	0.3034862671973997	0	0.76627433	1.139081164586437	18.37653173916532	18.18866119003461
cAMP-dependent protein kinase type II-alpha regulatory subunit	PRKAR2A	P13861	0.2675403547653374	0	0.71884578	0.9175278859356981	18.69133029144001	18.81550638064424
Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial;NAD-dependent methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase	MTHFD2	P13995	0.6249220869659311	0	0.36754423	1.140946940464439	18.63782154300382	18.44758984209479
CD99 antigen	CD99	P14209	0.06482389106668407	0	0.90847814	1.016167601988878	18.86666508963066	18.84352671644132
Carboxypeptidase M	CPM	P14384	1.056141124296605	0	0.30205742	0.689570226625886	17.96014328156152	18.49637389150342
Small nuclear ribonucleoprotein-associated protein N;Small nuclear ribonucleoprotein-associated proteins B and B	SNRPN;SNRPB	P63162;P14678	2.737773216062642	0	0.012237514	0.5642997319990625	18.18231916448203	19.00778559496117
Cytochrome b-c1 complex subunit 7	UQCRB	P14927	0.1169098382216376	0	0.88787454	1.046274525602619	18.31641085518694	18.25114941396395
Poliovirus receptor	PVR	P15151	0.8518604736126214	0	0.41382033	0.7226293287196949	18.34908539506541	18.81775768060201
Arylsulfatase A;Arylsulfatase A component B;Arylsulfatase A component C	ARSA	P15289	1.164321043018024	0	0.36684632	0.6034034197334558	18.47719013919455	19.2059953612325
Ezrin	EZR	P15311	0.2388434564802999	0	0.75690669	0.9215371305780276	18.16932696778291	18.28721276656839
Folate receptor alpha	FOLR1	P15328	1.813844259876706	0	0.11910587	0.5396973773637685	18.20505188402159	19.09482930229597
NAD(P)H dehydrogenase [quinone] 1	NQO1	P15559	0.2346378971746432	0	0.77478868	0.9177536389820513	19.22036326847988	19.34418443360554
N-acetylglucosamine-6-sulfatase	GNS	P15586	1.531294829934204	0	0.13261434	0.6355663673404096	18.22793917163948	18.88182448380864
Histone H2A type 1-A;Histone H2AX	HIST1H2AA;H2AFX	Q96QV6;P16104	0.7280835102175871	0	0.59336627	1.415592831042246	19.22745097388284	18.72604461319948
Integrin beta-4	ITGB4	P16144	2.572355199271261	2	0.029376354	0.4862084568407795	17.99155358699088	19.03190669485436
Beta-galactosidase	GLB1	P16278	0.4199498872697447	0	0.71850944	0.8256588044823858	18.38661690274509	18.66299927261504
Histone H1.5	HIST1H1B	P16401	2.856992983891615	0	0.012096544	1.918068514262947	19.16287229964403	18.22321804465713
Histone H1.2;Histone H1.4;Histone H1.3	HIST1H1D	P16403;P10412;P16402;P22492;Q02539	0.02921719228229946	0	0.97396851	1.012387855484479	18.99405471584602	18.97629260962358
Histone H1.2;Histone H1.4;Histone H1.3	HIST1H1C	P16403;P10412;P16402;P22492;Q02539	1.756351047083903	1	0.19956809	2.07979615650838	20.77194073952969	19.71549860462764
NADPH--cytochrome P450 reductase	POR	P16435	1.707214968851357	0	0.3686327	0.413566483434803	18.39294333591366	19.66675216038445
Y-box-binding protein 3	YBX3	P16989;Q9Y2T7	0.3065691276632734	0	0.71926862	1.119970116487964	18.67600828533768	18.51254804713497
Heat shock 70 kDa protein 6;Putative heat shock 70 kDa protein 7	HSPA6	P17066;P48741	0.212394842220462	0	0.75241423	0.9402707599104371	18.28539974262585	18.37425158313495
Transmembrane protein 11, mitochondrial	TMEM11	P17152	1.029130683044947	0	0.42242599	0.63512773902785	18.14271764143067	18.79759895556959
Integrin alpha-2	ITGA2	P17301	0.08574405630898241	0	0.9248932	1.036583004075305	18.6135538029107	18.56171815846218
cAMP-dependent protein kinase catalytic subunit alpha;cAMP-dependent protein kinase catalytic subunit beta	PRKACA;PRKACB	P17612;P22694	2.232479735500739	0	0.049204197	0.5268696885641612	17.84543734129779	18.769919254037
Endoglin	ENG	P17813	2.789353686246187	0	0.16977111	0.2466919512143405	18.67502841163475	20.69424586073646
ATP-dependent 6-phosphofructokinase, liver type	PFKL	P17858	0.4056368560383561	0	0.7192868	1.1995879611257	19.13576357047474	18.87322462174115
Tyrosine-protein phosphatase non-receptor type 1	PTPN1	P18031	0.7204457634753823	0	0.45904616	0.767212368176762	18.66588795369582	19.04819007045413
Integrin beta-5	ITGB5	P18084	0.7901504661447731	0	0.38944876	0.7681176560968798	18.20672146042483	18.58732224323716
Integrin beta-6	ITGB6	P18564	0.2950832978513027	0	0.74359846	0.8910499515601438	18.3071455151981	18.47356729972086
Cadherin-2	CDH2	P19022	0.9562907929574465	0	0.26323068	0.7702361400384063	18.38450277370164	18.76113005156815
Hexokinase-1	HK1	P19367	0.2233784910040484	0	0.70419222	1.050495304905521	18.40262767280386	18.33155795877449
NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial	NDUFV2	P19404	0.4138679527222422	0	0.62165225	0.8660874067305231	18.25629120282782	18.46370666665083
Interferon-induced, double-stranded RNA-activated protein kinase	EIF2AK2	P19525	1.212076946393132	0	0.19946148	0.7012807376826901	18.31956893119763	18.8315049245268
Plasma membrane calcium-transporting ATPase 1;Plasma membrane calcium-transporting ATPase 4;Plasma membrane calcium-transporting ATPase 3;Plasma membrane calcium-transporting ATPase 2	ATP2B1;ATP2B4;ATP2B3;ATP2B2	P20020;P23634;Q16720;Q01814	1.453244569363996	0	0.12818325	0.6777965463981015	18.45850409233083	19.01957990139514
