NAME	SHORTNAME	PID	productWave	colorWave	allTWave	ratioWave	meanCond1	meanCond2
5-3 exoribonuclease 1	XRN1	Q8IZH2	6.093469971591121	2	0.0013477524	0.1070918032835949	14.41324028900867	17.6363203222453
Mastermind-like protein 2	MAML2	Q8IZL2	0.7855449935513228	0	0.39298317	0.7684807703615233	14.373601151302	14.75352008627483
Proline-, glutamic acid- and leucine-rich protein 1	PELP1	Q8IZL8	0.5802599062142981	0	0.4227725	0.8667172687529149	14.44245120800987	14.64881785326835
Abl interactor 1	ABI1	Q8IZP0	0.1103139732167033	0	0.84022355	1.024350061692428	14.15392285770736	14.11921403107755
Tensin-4	TNS4	Q8IZW8	0.3337911698381681	0	0.6428929	0.9063060410537047	14.06403537563308	14.20596516930491
ATP-binding cassette sub-family A member 6	ABCA6	Q8N139	0.2510932280966518	0	0.77051419	1.100282411204655	14.30096342422956	14.16308955415989
Cell cycle and apoptosis regulator protein 2	CCAR2	Q8N163	0.3505983416723915	0	0.76540321	0.8499862330496371	16.46624768272307	16.70073630303287
Mimitin, mitochondrial	NDUFAF2	Q8N183	0.4389852692948502	0	0.70813012	0.8184133970571482	13.67822067679229	13.96731901013781
Vacuolar protein sorting-associated protein 52 homolog	VPS52	Q8N1B4	3.252275416968924	1	0.090043172	4.616265695575156	16.5774309630079	14.37070470032059
Nuclear pore complex protein Nup93	NUP93	Q8N1F7	7.995085296641294	2	6.812616e-06	0.1407884376305571	15.00297588895221	17.83137512754907
Leucine-rich repeat-containing protein 47	LRRC47	Q8N1G4	0.04222000453425068	0	0.9553926	1.015648980822996	14.00717302850475	13.9847711511258
Solute carrier family 35 member F6	SLC35F6	Q8N357	0.245297383339512	0	0.64793724	1.040177926269027	14.20818988328947	14.15135955550912
Activating signal cointegrator 1 complex subunit 3	ASCC3	Q8N3C0	0.8648054115661381	0	0.23888923	0.8449852079381236	14.12301305112111	14.36601505978655
EH domain-binding protein 1-like protein 1	EHBP1L1	Q8N3D4	1.624592394844326	0	0.10824656	1.578994895590641	15.16301234902272	14.50400584161049
S1 RNA-binding domain-containing protein 1	SRBD1	Q8N5C6	0.2153237106976409	0	0.73584521	1.058565232306531	14.18038669836467	14.09827652261824
Cleavage and polyadenylation specificity factor subunit 7	CPSF7	Q8N684	16.01266473098692	2	1.4289524e-11	0.02782098705769651	14.65797173523639	19.82565431900652
ADP-ribosylation factor GTPase-activating protein 2	ARFGAP2	Q8N6H7	0.7538513240440103	0	0.31032464	0.8434254111785283	13.92240512531894	14.16807273163529
ADP-ribosylation factor GTPase-activating protein 1	ARFGAP1	Q8N6T3	2.378362054101357	1	0.079525568	2.426486424991586	16.05344223438748	14.7745734454381
Tumor suppressor ARF	CDKN2A	Q8N726	1.236471151809265	0	0.19629744	0.6928496480690416	14.50934134568269	15.0387271264745
ER membrane protein complex subunit 1	EMC1	Q8N766	6.442669311062927	3	3.7890033e-05	4.059197053924393	16.3032408010373	14.28204642359864
Protein enabled homolog	ENAH	Q8N8S7	1.305301403976802	0	0.12837173	1.332163141630135	14.36824199231366	13.95447122130958
Activating signal cointegrator 1 complex subunit 1	ASCC1	Q8N9N2	0.398595441020305	0	0.73351622	0.8327727935108609	14.3527278870716	14.61673304505567
Leucine-rich repeat-containing protein 57	LRRC57	Q8N9N7	0.1645617471644556	0	0.82861924	1.059157220370083	14.16059396318938	14.07767720557504
Ubiquitin carboxyl-terminal hydrolase 38	USP38	Q8NB14	2.077392845356915	0	0.031548694	1.491097093004388	13.77344265999603	13.19706845801833
Solute carrier family 43 member 3	SLC43A3	Q8NBI5	2.037816936635688	0	0.089387096	1.98493506022136	15.29700061950112	14.30790881103926
Procollagen galactosyltransferase 1	COLGALT1	Q8NBJ5	5.698866424105677	3	0.00038228283	4.860993647803904	16.31519361976344	14.03394237090496
Sulfatase-modifying factor 2	SUMF2	Q8NBJ7	0.2124685356711193	0	0.78088552	1.075536068468256	14.40220461171116	14.29714870486952
Sulfatase-modifying factor 1	SUMF1	Q8NBK3	0.2082004709634031	0	0.76534778	1.065890547653129	14.35517096866466	14.26311166796454
Thioredoxin domain-containing protein 5	TXNDC5	Q8NBS9	9.375327814787012	3	2.2957458e-06	13.32673609127037	17.96959215013422	14.23334056825736
Saccharopine dehydrogenase-like oxidoreductase	SCCPDH	Q8NBX0	1.463621753458396	0	0.19698983	1.691221402814974	14.53425551415234	13.77618997454969
Plasminogen activator inhibitor 1 RNA-binding protein	SERBP1	Q8NC51	1.974827031765781	1	0.14403428	2.193588471404264	17.43885443878982	16.30556154474987
Protein FAM98A	FAM98A	Q8NCA5	15.32952620584969	2	2.095317e-11	0.03980859687793971	14.74635443898052	19.39713060668323
NFATC2-interacting protein	NFATC2IP	Q8NCF5	0.6149447289747201	0	0.45969355	0.8250691065181148	14.17838491249523	14.45579804504776
Sn1-specific diacylglycerol lipase beta	DAGLB	Q8NCG7	1.515274735185621	0	0.16477598	0.6019983147784002	13.66610383973459	14.3982724862819
E3 ubiquitin-protein ligase RNF169	RNF169	Q8NCN4	1.080185856364928	0	0.21801437	0.7481134749412649	13.85091900493561	14.26958998302753
MAPK-interacting and spindle-stabilizing protein-like	MAPK1IP1L	Q8NDC0	1.362761135094072	0	0.085216165	1.225425773674574	14.07639856482858	13.78311546470765
Trinucleotide repeat-containing gene 6A protein	TNRC6A	Q8NDV7;Q9HCJ0	3.253630183174408	2	0.0065002777	0.4774553743984856	14.53456034217434	15.60112253981408
ATP-binding cassette sub-family F member 1	ABCF1	Q8NE71	0.7421987433559121	0	0.43166047	1.298945625301667	15.04268120963946	14.66534016973089
SHC SH2 domain-binding protein 1	SHCBP1	Q8NEM2	0.1404192991014472	0	0.80892503	0.967056727136731	14.31458283081647	14.36291040564137
Zinc transporter 7	SLC30A7	Q8NEW0	0.5152183844981053	0	0.45505056	1.12761770954378	14.54338719528605	14.37010915416792
Neuron navigator 1	NAV1	Q8NEY1	2.485679056435337	0	0.027070755	1.889729081001162	15.18346673578261	14.26528731695104
Vacuolar protein sorting-associated protein 37A	VPS37A	Q8NEZ2	0.02473233156597132	0	0.96815163	1.007427286360866	14.34786512526808	14.33718941295884
Histone-lysine N-methyltransferase 2C	KMT2C	Q8NEZ4	1.713867642241309	0	0.17098129	0.5187760407393701	14.44089598986906	15.38771223335625
Lysophosphatidylcholine acyltransferase 1	LPCAT1	Q8NF37	1.610265540869596	0	0.14433774	1.70485074450564	15.09011234018452	14.32046689981312
Nesprin-1	SYNE1	Q8NF91	1.342347302329392	0	0.1307293	1.374322173251657	14.56409066664413	14.10537042139024
AT-rich interactive domain-containing protein 1B	ARID1B	Q8NFD5;Q9Y651;REV__Q8NFD5	11.35416918052736	2	2.6063319e-08	0.07329206837216136	14.23391315493979	18.0041122655819
Nucleoporin Nup43	NUP43	Q8NFH3	0.6709875625626864	0	0.37655249	1.186583046217274	14.55952449238033	14.31271141740843
Nucleoporin Nup37	NUP37	Q8NFH4	0.3548233654013107	0	0.71165854	0.8662797949276912	13.90042452724516	14.10751955380885
Nucleoporin NUP53	NUP35	Q8NFH5	3.354223772669409	3	0.018424183	3.072923864938043	15.80853986629139	14.18892784327103
E3 ubiquitin-protein ligase ZNRF2	ZNRF2	Q8NHG8	0.3293862737924265	0	0.72083443	0.8782954256192349	14.33829506208168	14.52551686710885
Atlastin-2	ATL2	Q8NHH9	2.741371375664604	3	0.019752545	2.051948382240086	15.05894033736836	14.02194589766262
Putative phospholipase B-like 2;Putative phospholipase B-like 2 32 kDa form;Putative phospholipase B-like 2 45 kDa form	PLBD2	Q8NHP8	2.771570930219385	3	0.017781306	2.030077171809388	14.74976737707156	13.72823280568548
ATP-dependent RNA helicase DDX55	DDX55	Q8NHQ9	2.310197612026013	0	0.028163658	1.693357566786307	14.84677672103574	14.08689007836245
Protein NEDD1	NEDD1	Q8NHV4	0.9225408047549877	0	0.3379271	1.367332226092704	14.58095333762859	14.12958951479957
WD repeat-containing protein 36	WDR36	Q8NI36	0.496610438871997	0	0.52470666	1.161933112182209	14.3570264606969	14.14049943971735
Growth arrest and DNA damage-inducible proteins-interacting protein 1	GADD45GIP1	Q8TAE8	0.3144878151497288	0	0.67103976	1.102849606726867	14.32275744196333	14.18152137489862
Exocyst complex component 6	EXOC6	Q8TAG9	0.047273237870467	0	0.9412905	0.9855514464059933	14.36794139607435	14.38893830813784
SWI/SNF complex subunit SMARCC2	SMARCC2	Q8TAQ2	13.67331625880823	2	4.7414889e-10	0.04906265023431028	14.62566991703345	18.97490094024597
Nuclear protein localization protein 4 homolog	NPLOC4	Q8TAT6	0.575867387318894	0	0.46861249	1.186474624772617	14.33084268112727	14.08416143529932
Pumilio homolog 2	PUM2	Q8TB72	3.09303344180455	2	0.022286382	0.3682932982848078	14.17213229862192	15.61320524829238
SH3KBP1-binding protein 1	SHKBP1	Q8TBC3	3.092358724464336	2	0.012252308	0.4411751090051569	14.23777218722208	15.41834888539552
Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma	PIP4K2C	Q8TBX8	0.3553456306896035	0	0.68474865	1.14145724378786	14.15700375836551	13.96612693763817
TBC1 domain family member 15	TBC1D15	Q8TC07	0.7400643267933802	0	0.34897098	1.216598927081343	14.19938369515226	13.91653005814197
Retinol dehydrogenase 11	RDH11	Q8TC12	0.2607174951232931	0	0.64704585	0.9515474167491574	14.31732482881588	14.38897737418828
Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B	STT3B	Q8TCJ2	2.081907365524454	0	0.047666427	1.69363150079305	15.04579016082649	14.28567015263236
Polyribonucleotide nucleotidyltransferase 1, mitochondrial	PNPT1	Q8TCS8	0.2253770452411459	0	0.76848656	1.079986533050186	14.46638987866439	14.35537655592642
Minor histocompatibility antigen H13	HM13	Q8TCT9	1.496689536950905	0	0.093087658	1.380873951931765	14.52675372527249	14.06117209084844
CD99 antigen-like protein 2	CD99L2	Q8TCZ2	0.1519580802301697	0	0.82979739	1.050393679519864	14.50419115930369	14.43326101898918
Ribosome biogenesis protein BRX1 homolog	BRIX1	Q8TDN6	1.024891492975122	0	0.19556989	1.245041178414607	14.21452531147921	13.89833185279058
Serine/threonine-protein kinase Nek7	NEK7	Q8TDX7	0.1374883681935088	0	0.84680462	0.9557653765938667	14.28881976920329	14.35409135840319
U3 small nucleolar RNA-associated protein 15 homolog	UTP15	Q8TED0	0.09250981291353355	0	0.90561581	1.034873053744583	14.35239201282616	14.30293820738729
Probable glutathione peroxidase 8	GPX8	Q8TED1	2.193630024783561	0	0.055276968	1.913447342450002	15.88125030679373	14.94507610781584
Nuclear pore membrane glycoprotein 210	NUP210	Q8TEM1	0.2958133634794784	0	0.7465055	0.8895537090573012	14.53386138558959	14.70270776598916
Rho guanine nucleotide exchange factor 40	ARHGEF40	Q8TER5	0.3577239832434351	0	0.79127777	0.837375757415023	13.92487523029939	14.18092817348469
Partitioning defective 3 homolog	PARD3	Q8TEW0	2.173757353908023	0	0.060988981	0.5144102401094895	14.33530292879752	15.2943116617186
Importin-4	IPO4	Q8TEX9	0.2137837951640229	0	0.75837219	0.9371382560525494	14.14780535518291	14.24147154561442
Leucine-rich repeat-containing protein 15	LRRC15	Q8TF66	0.9993127782416362	0	0.53584778	1.656748031923289	15.3532392149619	14.62488500934638
1-acylglycerol-3-phosphate O-acyltransferase ABHD5	ABHD5	Q8WTS1	0.629681720481523	0	0.56387991	1.302125356700018	14.6165312159719	14.23566287132103
Scavenger receptor class B member 1	SCARB1	Q8WTV0	3.822402664171912	3	0.0020927151	2.208570440045138	15.49679176725347	14.35367892089161
Zinc finger CCCH domain-containing protein 15	ZC3H15	Q8WU90	1.227270214680038	0	0.24861638	0.6494093396182111	13.89722262920483	14.52002259089415
Peptidyl-prolyl cis-trans isomerase-like 4	PPIL4	Q8WUA2	0.3700957728315633	0	0.60902113	1.113211816538965	14.08228320321579	13.92755507540948
Ras-related protein Rab-2B	RAB2B	Q8WUD1	0.4370580364983514	0	0.65353167	1.191124879359485	14.22506491092495	13.97274023543238
RelA-associated inhibitor	PPP1R13L	Q8WUF5	1.341051944025468	0	0.16077034	1.461305590286644	14.55425950483756	14.00700159672365
Histone deacetylase 7	HDAC7	Q8WUI4	1.048762133322967	0	0.31514505	1.461320485192724	14.91343742833615	14.36616481508612
Nuclear pore complex protein Nup133	NUP133	Q8WUM0	1.878153581484943	0	0.058390643	1.563193981053886	14.82373623250775	14.17923941505327
Programmed cell death 6-interacting protein	PDCD6IP	Q8WUM4	3.712040519829037	3	0.0046790382	2.606650210169201	15.40851984013478	14.02632284142391
Charged multivesicular body protein 7	CHMP7	Q8WUX9	1.409216244599762	0	0.16442783	0.6483336734001273	14.32318133708217	14.94837292586299
Protein prune homolog 2	PRUNE2	Q8WUY3	0.03905041204513005	0	0.96827674	1.017514892792851	14.35989630606318	14.33484639550173
B-cell CLL/lymphoma 7 protein family member C	BCL7C	Q8WUZ0	5.647199679784674	2	0.00025150398	0.2418619018110172	14.28168506719442	16.32942962879977
RNA polymerase-associated protein LEO1	LEO1	Q8WVC0	0.8664857049095112	0	0.34905016	0.7529502547158736	14.01208404544501	14.42145758704924
Sec1 family domain-containing protein 1	SCFD1	Q8WVM8	1.07166740929353	0	0.29704273	1.458500944366917	15.4133738199849	14.86888749961577
Heterogeneous nuclear ribonucleoprotein L-like	HNRNPLL	Q8WVV9	1.043596052525459	0	0.38026989	0.6490097351794546	15.10833995138284	15.73202792738356
Fatty acyl-CoA reductase 1	FAR1	Q8WVX9	0.1808093607021135	0	0.85963058	0.923304728351218	14.18458564823999	14.29970686825178
PEST proteolytic signal-containing nuclear protein	PCNP	Q8WW12	0.5456731722518704	0	0.63909256	0.7839117010167925	13.86104573868498	14.21228267372086
DnaJ homolog subfamily A member 4	DNAJA4	Q8WW22	1.509316554201149	0	0.072705716	1.293145960082503	14.43727236656372	14.06638724222555
Glycosylated lysosomal membrane protein	GLMP	Q8WWB7	1.894907954742077	0	0.030221848	1.297045423229881	14.60190780430385	14.22667879987153
LIM domain only protein 7	LMO7	Q8WWI1	2.290214167610461	0	0.11819214	0.3888261650686832	15.28773165583664	16.65053444601714
Cytoskeleton-associated protein 2	CKAP2	Q8WWK9	0.3241650389126995	0	0.63750505	0.9146878063802492	14.22689453756171	14.35554321368812
Ataxin-2-like protein	ATXN2L	Q8WWM7	20.8016654935871	2	5.8481281e-15	0.01053488295348988	14.38932440318702	20.95800630760175
PH-interacting protein	PHIP	Q8WWQ0	1.698014970619885	0	0.096842892	1.606680138399867	14.26488758769652	13.58080484516501
U4/U6 small nuclear ribonucleoprotein Prp31	PRPF31	Q8WWY3	1.07291392684399	0	0.32579255	1.50092831900588	15.49326289191978	14.90740781321841
Palladin	PALLD	Q8WX93	6.76717042303985	2	0.00013850593	0.1331718711412846	15.38033235385772	18.28897106341185
Paraspeckle component 1	PSPC1	Q8WXF1	16.81361847545874	2	4.0956123e-12	0.02326109031483801	14.21362806665014	19.63956553472362
MAP kinase-activating death domain protein	MADD	Q8WXG6	0.2092105245335247	0	0.79774362	1.080031852387966	14.72880625409494	14.61773239299831
Mucin-16	MUC16	Q8WXI7	0.2928668025908792	0	0.74587411	1.121579843351667	14.36451333138249	14.19898100430888
Transcriptional repressor p66-beta	GATAD2B	Q8WXI9;Q86YP4	0.21233906339328	0	0.80757248	0.9204934879299974	15.51508655497857	15.63460713466156
DnaJ homolog subfamily C member 9	DNAJC9	Q8WXX5	0.7449192425651816	0	0.39361528	0.7900461395529497	14.14704395777048	14.48703514194982
Beta-catenin-like protein 1	CTNNBL1	Q8WYA6	3.977726533024567	3	0.0036731933	2.913534150002478	15.54957972699092	14.00680950614592
Protein ELYS	AHCTF1	Q8WYP5	0.5723705947421607	0	0.53634608	1.232694837668495	14.45764723925611	14.15583154468332
Microprocessor complex subunit DGCR8	DGCR8	Q8WYQ5	0.3358445139528374	0	0.65921068	0.8982140853486746	14.4554607840608	14.61032953302378
Titin	TTN	Q8WZ42	0.7299154466341591	0	0.36611134	0.8159040330976297	14.18892330645886	14.48245192943885
ATP-dependent RNA helicase DDX1	DDX1	Q92499	16.36462109945338	2	3.1431163e-11	0.01719363828634035	13.74294871670968	19.60493004565525
Histone H1x	H1FX	Q92522	0.8475940817125451	0	0.40177134	0.7312450995983067	14.89629761377599	15.3478706571947
T-complex protein 1 subunit zeta-2	CCT6B	Q92526	0.8555745580848626	0	0.34896842	0.7587199198003546	13.81913587911504	14.21749655856832
Y+L amino acid transporter 2	SLC7A6	Q92536	0.3461051683104817	0	0.59737927	0.9186866013174688	14.09267225601583	14.21502756320513
Nicastrin	NCSTN	Q92542	1.220788016435327	0	0.18517064	1.402849382149214	14.42221574847826	13.93385562711205
Transmembrane 9 superfamily member 4	TM9SF4	Q92544	2.225324119333644	0	0.025545342	1.550394972126258	14.58408216406588	13.9514463667995
28S ribosomal protein S27, mitochondrial	MRPS27	Q92552	1.523284629646415	0	0.13974012	0.6291143780431521	13.82217558829158	14.49078134869056
Protein FAM168A	FAM168A	Q92567	1.843254926400173	0	0.066572256	1.587270768308355	14.64508644958104	13.97853819489565
AP-3 complex subunit sigma-1	AP3S1	Q92572	1.382635756685454	0	0.1797355	1.555382703461497	14.46868419572054	13.83141459513631
PHD finger protein 3	PHF3	Q92576	3.27268531567522	2	0.015541076	0.3624448942128828	14.61555436375768	16.07972079286674
Sodium/hydrogen exchanger 6	SLC9A6	Q92581	0.04018380877027994	0	0.9651491	1.017323291503977	14.06872336733354	14.04394514641526
Mastermind-like protein 1	MAML1	Q92585	3.767193116532425	2	0.0042210026	0.3808754804477174	14.20101948348597	15.59362816360177
Heat shock protein 105 kDa	HSPH1	Q92598	0.04241875969056963	0	0.95047581	1.014212407794643	14.4158856847086	14.39552585526606
Cell differentiation protein RCD1 homolog	RQCD1	Q92600	4.773686971578694	2	0.0022587327	0.2288458635521512	14.5324495834335	16.66000146323058
La-related protein 4B	LARP4B	Q92615	2.270592989603436	0	0.08591298	0.4338740556171222	14.11407117842076	15.31872295346274
Translational activator GCN1	GCN1L1	Q92616	4.084395263052851	3	0.0041147261	3.24616488938483	16.04268053112087	14.34394424748391
Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16	DHX38	Q92620	0.1298555157447154	0	0.83620882	0.9644843563810583	14.10835655377236	14.16052681023449
Nuclear pore complex protein Nup205	NUP205	Q92621	0.6204453618277572	0	0.36813134	0.8787665450492032	14.18911839176833	14.3755665397556
Peroxidasin homolog	PXDN	Q92626	4.775855403683309	2	0.0018998043	0.2407212922300171	14.2876994210709	16.34226375953815
GPI-anchor transamidase	PIGK	Q92643	0.9971454918655844	0	0.30310613	0.7176039650146027	13.62673376507339	14.10547399828343
Proline-rich protein PRCC	PRCC	Q92733	1.105854164383455	0	0.34010249	1.55559226667221	14.8445720461983	14.20710807837666
Protein TFG	TFG	Q92734	21.8789059081443	2	7.9441865e-16	0.009106073896093851	14.55741012948884	21.33636524722786
Serine protease HTRA1	HTRA1	Q92743	0.2034878990478806	0	0.78821409	1.07187159551917	14.53954644089559	14.43941435189391
Histone deacetylase 2	HDAC2	Q92769	2.89435425846008	2	0.022240277	0.4229343221819402	14.62426755673599	15.8657620081816
Zinc finger protein ubi-d4	DPF2	Q92785	12.63421952297482	2	7.6994011e-09	0.04356532111807235	14.11743042122206	18.63810643375987
CREB-binding protein	CREBBP	Q92793	4.988851819273162	2	0.001134156	0.2425704072791829	14.31631830829567	16.35984284561693
Symplekin	SYMPK	Q92797	5.486362255067393	2	0.0033019818	0.1245557040854878	14.19400002565399	17.1991370285699
TATA-binding protein-associated factor 2N	TAF15	Q92804	20.88618617653463	2	1.4082392e-14	0.007625972009992698	14.34138102481636	21.37624407360441
Gamma-glutamyl hydrolase	GGH	Q92820	0.3171623809427295	0	0.6735397	0.9040499707794349	13.97642060608409	14.1219461820885
Coronin-2A	CORO2A	Q92828;Q9UQN3	9.187271866269066	2	3.0259037e-07	0.1573308121787153	14.30529692002525	16.97342377439246
Probable ATP-dependent RNA helicase DDX17	DDX17	Q92841	13.05206655903045	2	1.0369239e-08	0.02981508728725934	16.4069269566784	21.47474058602135
CUGBP Elav-like family member 1	CELF1	Q92879	1.018703463686949	0	0.32462755	0.6925120860488925	15.00906496085215	15.53915380576087
Rho guanine nucleotide exchange factor 1	ARHGEF1	Q92888	0.7085840164973423	0	0.44958398	0.778411630683533	13.87825660413733	14.23965143263113
Ubiquitin fusion degradation protein 1 homolog	UFD1L	Q92890	0.7477092358668127	0	0.46526515	1.333677424273165	14.20899443557895	13.79358467061363
Regulator of nonsense transcripts 1	UPF1	Q92900	7.37520216138882	2	5.4268585e-05	0.1158435215341198	14.00622068838399	17.1159714184984
G patch domain and KOW motifs-containing protein	GPKOW	Q92917	0.6695410334448724	0	0.33260396	0.8757139205268709	14.15871258796761	14.3501810377371
SWI/SNF complex subunit SMARCC1	SMARCC1	Q92922	15.86091714040929	2	1.6389264e-10	0.01482857017241099	14.25914208850849	20.33461878397149
SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2	SMARCD2	Q92925	13.12702825756664	2	1.942051e-09	0.04686683831163015	14.70277690085399	19.11806561832054
Far upstream element-binding protein 2	KHSRP	Q92945	13.87615654132831	2	4.2700754e-09	0.02199634324835537	16.2956530366996	21.80224552163143
Transportin-1	TNPO1	Q92973;O14787	0.04727825090380477	0	0.96399724	0.9785014928157387	16.34290644338123	16.37426048641884
Rho guanine nucleotide exchange factor 2	ARHGEF2	Q92974	3.715963508355816	3	0.0082750022	3.10314585814741	15.65774909096123	14.02401758104902
Ribosomal RNA small subunit methyltransferase NEP1	EMG1	Q92979	0.6680869485652039	0	0.42730287	1.230140211227176	14.39327036639174	14.09444760325516
Polyribonucleotide 5-hydroxyl-kinase Clp1	CLP1	Q92989	4.069623531598475	2	0.0036323394	0.3231307789523968	14.25988138957412	15.889691307281
Glomulin	GLMN	Q92990	0.0037107602872819	0	0.99594748	0.9986512159714734	14.29084860708022	14.29279580457925
Ubiquitin carboxyl-terminal hydrolase 13	USP13	Q92995	0.5210189605064208	0	0.50563538	0.8556801835789377	14.28137488199419	14.50623129681962
Probable ubiquitin carboxyl-terminal hydrolase FAF-X	USP9X	Q93008;O00507	6.136871333603789	2	9.1861773e-05	0.2332572617489666	14.33588988067216	16.43589597990095
Ubiquitin carboxyl-terminal hydrolase 7	USP7	Q93009	0.2485256378416612	0	0.7219457	1.077008899838791	14.28837534882856	14.1813451772192
V-type proton ATPase 116 kDa subunit a isoform 1	ATP6V0A1	Q93050	0.1354130970519183	0	0.87696785	0.9471095613077612	14.63781686520486	14.7162136342796
Lipoma-preferred partner	LPP	Q93052	1.913590082287119	0	0.044401497	0.6778379331908705	13.97229337426877	14.53328109392314
Mediator of RNA polymerase II transcription subunit 12	MED12	Q93074;Q86YW9	5.664552226538671	2	0.0010603905	0.1549615340859833	14.32122914087785	17.01124709426894
Sarcoplasmic/endoplasmic reticulum calcium ATPase 3	ATP2A3	Q93084	0.4369898205352207	0	0.62830621	1.177038227740522	14.35297318067118	14.11781200381558
Secretory carrier-associated membrane protein 4	SCAMP4	Q969E2	3.866623667753455	0	0.0010191096	1.83381051976227	14.58291430761386	13.7080697288344
SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	SMARCE1	Q969G3	19.75782600823134	2	6.4230165e-15	0.02111533189273035	14.4882036481335	20.05376891417734
Protein YIPF5	YIPF5	Q969M3	0.1822400946920766	0	0.8396644	0.9289379671077995	14.65091157594486	14.75725741172056
60S ribosomal protein L36a-like	RPL36AL	Q969Q0	1.241197696447671	0	0.14185806	1.313168160212916	14.41986015038805	14.0268084753065
Zinc finger protein 622	ZNF622	Q969S3	1.555989057478476	0	0.14353213	1.639138953759442	14.40077818917014	13.68784002881309
Histone deacetylase 10	HDAC10	Q969S8	0.6167923988028292	0	0.52755857	0.7905545573358265	14.05858727661326	14.39765034296904
Nicalin	NCLN	Q969V3	2.684690188167192	3	0.020947739	2.008094798679967	15.48277229755169	14.47694491951939
MKL/myocardin-like protein 1	MKL1	Q969V6	1.127955909007117	0	0.32014662	1.551114115977871	14.35888852035273	13.72558369052347
Endoplasmic reticulum-Golgi intermediate compartment protein 1	ERGIC1	Q969X5	4.059217856261517	2	0.0033231522	0.3343038709230831	15.92703309404313	17.50780112883248
Coiled-coil domain-containing protein 47	CCDC47	Q96A33	5.426119232720517	3	0.00032760986	3.840984788181827	16.20124447967048	14.25976822943287
Synapse-associated protein 1	SYAP1	Q96A49	3.953514344673035	3	0.0031261747	2.729293567423889	15.41472733208025	13.96619975040771
Exocyst complex component 4	EXOC4	Q96A65	1.801192282927573	0	0.082786351	1.646213004868314	14.80737530984986	14.08822429050261
Antizyme inhibitor 2	AZIN2	Q96A70	0.3010901955906213	0	0.69476926	0.9056774294070119	14.03642731190429	14.17935810250185
Fermitin family homolog 2	FERMT2	Q96AC1	4.946773413392778	3	0.0017879686	4.592033861666192	16.65766143814058	14.45852815765186
Far upstream element-binding protein 1	FUBP1	Q96AE4	6.047680297001211	2	0.00050286751	0.1487401479330358	16.23991652568659	18.9890505084483
Leucine-rich repeat-containing protein 59	LRRC59	Q96AG4	7.705444282392792	3	1.5359614e-05	7.422085748168479	16.99547253326715	14.10364786452182
Pre-B-cell leukemia transcription factor-interacting protein 1	PBXIP1	Q96AQ6	1.092675324683809	0	0.20358668	1.320811605999494	14.52015736032447	14.11873265791315
Transcription factor E2F7	E2F7	Q96AV8	1.181812774668945	0	0.2269817	1.451760634078269	14.56269078469025	14.02488718293772
Vacuolar protein sorting-associated protein 33A	VPS33A	Q96AX1	0.4506771573385766	0	0.6624974	0.8282502675395138	13.97031511031476	14.2421764408797
Peptidyl-prolyl cis-trans isomerase FKBP10	FKBP10	Q96AY3	4.418373806252264	3	0.0057551069	4.52659804287376	16.31010153062039	14.13167432814315
Exosome complex component RRP43	EXOSC8	Q96B26	1.185931739226008	0	0.12732439	1.223355162017359	14.19935375525077	13.90851045024413
Transcriptional adapter 1	TADA1	Q96BN2	1.372884329862261	0	0.18598036	0.640667874264458	14.39361787748649	15.03596932275098
Ubiquitin thioesterase otulin	OTULIN	Q96BN8	0.8918821817364737	0	0.399777	1.408051369598014	14.58816641044704	14.094466442017
Pyrroline-5-carboxylate reductase 2	PYCR2	Q96C36	1.92947594415447	0	0.075986311	1.753468290721643	14.81952761033462	14.00931626884128
Serologically defined colon cancer antigen 3	SDCCAG3	Q96C92	0.3425184794532665	0	0.66822296	0.8904213690653855	14.05651852302579	14.223958401834
FAS-associated factor 2	FAF2	Q96CS3	2.066704197441579	0	0.071601883	1.894252481474232	15.11541968632751	14.19379104850202
Coiled-coil domain-containing protein 124	CCDC124	Q96CT7	0.4185498357254929	0	0.61134702	0.8676363277935956	14.31692015861351	14.52175779381658
AP-2 complex subunit mu	AP2M1	Q96CW1	1.984174405989135	0	0.080354482	1.852128903680048	14.89122935920756	14.00204484903904
Gamma-tubulin complex component 3	TUBGCP3	Q96CW5	0.122920455062804	0	0.86577952	0.9590462111889657	14.01115997458598	14.07148773697558
BTB/POZ domain-containing protein KCTD12	KCTD12	Q96CX2	0.7844304576242731	0	0.38742062	1.294695836762373	14.05017281881602	13.67755961382771
60S ribosomal export protein NMD3	NMD3	Q96D46	1.088885534876512	0	0.18595831	1.281915486562212	14.53276482202421	14.17446367015856
U5 small nuclear ribonucleoprotein 40 kDa protein	SNRNP40	Q96DI7	1.111686574145905	0	0.21964993	0.7303107410975296	14.28001132483077	14.73342897044884
RecQ-mediated genome instability protein 2	RMI2	Q96E14	0.01556275272035279	0	0.98215735	1.005382041059945	14.33847597731995	14.33073215351933
RNA binding motif protein, X-linked-like-1	RBMXL1	Q96E39	4.564956109152424	2	0.0004685302	0.4246382943013876	14.41056386696408	15.64625748107561
